"Ballybunion, Kerry Division",14,17,25,25,12,9,18,6,8,10,12,11,7,8,9
"Ballyduff,  Co. Kerry, Kerry Division",7,6,11,3,8,8,6,9,5,0,3,8,5,4,4
"Ballyheigue, Kerry Division",4,4,12,9,5,8,8,8,2,5,5,3,2,2,4
"Knocknagoshel, Kerry Division",13,13,13,14,2,5,8,2,6,2,4,3,6,3,7
"Listowel, Kerry Division",20,31,57,30,51,33,33,21,23,27,31,25,33,15,16
"Lixnaw, Kerry Division",4,4,13,7,8,7,4,6,4,4,4,4,6,1,3
"Tarbert, Kerry Division",5,7,5,11,6,4,9,4,9,5,7,7,7,0,2
"Annascaul, Kerry Division",0,2,9,4,3,1,3,4,5,4,6,1,5,2,1
"Ardfert, Kerry Division",9,6,15,12,10,12,7,20,6,3,2,10,8,9,8
"Baile an FheirtÈaraigh, Kerry Division",0,1,2,0,0,2,0,0,1,1,1,2,3,0,1
"Castlegregory, Kerry Division",2,0,9,4,1,0,2,4,14,4,7,8,6,2,0
"Castleisland, Kerry Division",6,13,32,30,13,13,13,12,14,14,10,7,13,5,11
"Castlemaine, Kerry Division",4,1,7,10,1,6,2,3,13,8,2,1,4,1,0
"Dingle, Kerry Division",2,5,18,8,8,9,5,5,7,7,9,2,6,1,5
"Farranfore, Kerry Division",6,4,14,8,4,10,6,9,9,5,7,6,6,6,3
"Tralee, Kerry Division",130,153,163,127,142,131,139,121,98,107,101,116,140,55,74
"Ballylanders, Limerick Division",5,11,12,9,13,8,10,17,19,4,13,14,15,15,11
"Bruff, Limerick Division",9,5,11,12,10,11,16,10,11,10,16,7,11,4,15
"Bruree, Limerick Division",4,6,8,0,4,4,12,3,10,3,9,19,13,4,4
"Cappamore, Limerick Division",2,6,15,7,19,14,18,19,14,7,21,11,11,17,7
"Hospital Co Limerick, Limerick Division",2,8,7,12,6,5,16,19,21,13,8,13,8,5,9
"Kilmallock, Limerick Division",13,21,24,22,14,22,32,22,52,15,27,34,34,28,27
"Murroe, Limerick Division",1,4,7,7,14,13,17,14,10,6,8,13,7,5,6
"Oola, Limerick Division",2,4,4,7,9,3,8,6,7,5,4,3,0,0,4
"Pallasgreen, Limerick Division",6,8,7,6,9,5,16,29,9,7,7,14,5,11,6
