"Charleville, Cork North Division",23,27,18,29,27,23,33,30,49,34,39,36,31,29,28
"Doneraile, Cork North Division",11,12,14,10,11,16,22,7,6,9,12,12,8,7,13
"Glantaine, Cork North Division",4,4,7,6,4,5,8,12,3,5,1,6,5,3,1
"Liscarroll, Cork North Division",5,4,4,6,2,3,9,1,5,4,5,3,3,2,2
"Mallow, Cork North Division",94,79,113,106,101,97,114,111,95,73,80,72,79,84,65
"Milford, Co Cork, Cork North Division",1,1,6,2,2,6,3,4,8,4,5,6,4,1,2
"Ballycotton, Cork North Division",11,11,9,11,9,4,5,6,1,7,0,2,5,3,3
"Cloyne, Cork North Division",3,7,6,4,5,11,16,3,1,2,13,6,5,4,3
"Killeagh, Cork North Division",9,11,18,11,11,16,11,13,10,8,13,14,15,7,10
"Midleton, Cork North Division",77,94,109,99,94,133,104,86,74,62,62,44,48,46,42
"Whitegate, Cork North Division",4,4,18,17,8,9,9,14,12,9,7,7,5,7,3
"Youghal, Cork North Division",102,97,136,154,118,75,84,112,79,63,54,45,53,42,40
"Ballineen, Cork West Division",6,5,5,8,10,7,6,8,5,5,5,5,3,2,2
"Ballinhassig, Cork West Division",7,5,9,6,22,20,12,19,22,10,11,5,14,10,14
"Bandon, Cork West Division",45,62,45,49,75,68,61,58,45,47,39,41,38,32,39
"Innishannon, Cork West Division",4,1,5,9,4,6,0,6,10,5,4,4,4,2,0
"Kilbrittain, Cork West Division",3,2,2,0,3,3,1,2,2,1,4,9,6,3,0
"Kinsale, Cork West Division",74,90,70,120,96,95,78,64,107,63,56,63,45,31,35
"Timoleague, Cork West Division",2,6,2,2,7,10,5,9,3,1,3,4,2,5,3
"Ballydehob, Cork West Division",2,4,1,3,1,5,1,3,3,5,8,3,4,1,0
"Bantry, Cork West Division",29,33,30,50,31,76,47,28,22,27,32,29,12,20,27
"Castletownbere, Cork West Division",16,26,35,34,19,28,17,20,16,8,5,8,6,5,9
"Drimoleague, Cork West Division",8,5,2,5,6,10,13,3,2,2,3,10,7,2,1
"Durrus, Cork West Division",2,7,1,3,10,8,3,3,2,2,1,2,2,2,2
"Glengarriff, Cork West Division",16,22,6,10,2,7,3,3,3,0,3,6,3,1,1
"Kealkil, Cork West Division",1,3,0,1,7,3,3,2,11,3,4,4,2,1,1
"Schull, Cork West Division",9,33,15,34,8,14,23,9,11,16,13,13,7,5,7
"Baltimore, Cork West Division",3,2,6,8,6,6,10,1,8,5,4,3,4,3,2
"Clonakilty, Cork West Division",65,68,45,93,47,43,37,54,64,34,22,23,32,23,40
"Drinagh, Cork West Division",1,1,1,4,3,4,5,1,4,2,2,0,0,1,0
"Dunmanway, Cork West Division",17,12,24,58,57,33,38,28,27,21,30,19,6,16,20
"Rosscarbery, Cork West Division",7,11,10,18,8,17,10,11,7,11,10,3,5,4,3
"Skibbereen, Cork West Division",22,27,39,48,58,59,54,43,39,40,35,33,32,37,13
"Ballydesmond, Cork West Division",3,5,1,3,0,2,1,0,0,2,1,3,2,2,1
"Boherbue, Cork West Division",9,7,4,2,6,2,4,1,2,4,3,5,8,3,1
"Kanturk, Cork North Division",56,37,26,25,35,50,45,30,36,25,19,12,18,20,7
"Millstreet, Co. Cork, Cork West Division",11,10,13,21,17,23,29,11,14,22,19,11,7,7,6
"Newmarket, Cork North Division",19,12,17,15,11,19,14,23,14,10,6,8,3,3,9
"Rathmore, Co Kerry, Cork West Division",9,5,8,23,11,10,15,18,12,12,7,9,6,4,4
"BÈal aÅtha an Ghaorthaidh, Cork West Division",4,5,3,6,10,3,1,2,5,1,2,2,3,7,3
"Baile Bhuirne, Cork West Division",4,3,4,4,6,5,1,3,5,3,2,1,1,2,1
"Coachford, Cork West Division",3,8,3,7,7,5,10,2,4,2,10,9,6,6,9
"Crookstown, Cork West Division",7,10,16,11,6,6,9,1,2,9,7,13,16,12,5
"Macroom, Cork West Division",38,35,38,45,49,58,60,43,35,22,22,24,14,18,18
"Stuake, Cork West Division",4,1,3,8,2,4,5,4,10,3,6,1,0,1,3
"Tarelton, Cork West Division",4,1,3,0,6,7,1,5,7,2,7,1,4,1,3
"An Coirean, Kerry Division",3,3,2,2,6,7,9,4,4,6,6,2,2,2,7
"Barraduff, Kerry Division",1,0,3,2,3,2,0,0,1,1,2,1,0,0,2
"Caherciveen, Kerry Division",10,18,8,23,31,24,33,19,26,27,13,11,19,11,9
"Glenbeigh, Kerry Division",0,0,0,0,6,0,5,3,1,0,1,1,5,2,1
"Kenmare, Kerry Division",10,14,19,25,48,29,14,10,28,12,13,10,11,3,8
"Killarney, Kerry Division",81,100,94,160,146,131,113,122,102,82,88,64,95,67,79
"Killorglin, Kerry Division",5,10,20,12,20,28,22,20,25,3,22,12,18,11,10
"Portmagee, Kerry Division",0,1,5,1,13,15,4,6,3,5,5,2,1,4,5
"Sneem, Kerry Division",3,2,6,2,0,2,11,2,1,3,2,2,4,0,3
"Ballybunion, Kerry Division",30,35,39,37,40,45,32,27,22,16,16,18,15,7,20
"Ballyduff,  Co. Kerry, Kerry Division",10,4,5,13,8,10,14,7,5,11,6,4,7,4,6
"Ballyheigue, Kerry Division",9,6,9,16,6,12,5,17,3,15,7,13,10,6,0
"Knocknagoshel, Kerry Division",6,11,10,11,9,13,19,2,4,5,5,6,7,7,3
"Listowel, Kerry Division",60,66,48,76,92,76,65,44,40,42,36,28,24,25,27
"Lixnaw, Kerry Division",6,2,5,10,9,5,14,13,12,6,3,4,2,0,1
"Tarbert, Kerry Division",5,4,0,9,10,4,9,1,0,7,7,3,1,1,3
"Annascaul, Kerry Division",0,0,0,2,4,0,1,1,2,1,2,1,1,0,1
"Ardfert, Kerry Division",8,4,11,4,8,4,5,6,9,3,4,2,4,5,3
"Baile an FheirtÈaraigh, Kerry Division",1,1,0,1,0,1,2,0,1,0,0,3,2,1,1
"Castlegregory, Kerry Division",2,1,4,4,9,9,10,8,4,14,5,6,4,4,7
"Castleisland, Kerry Division",20,26,26,25,29,34,35,20,27,31,25,16,14,13,10
"Castlemaine, Kerry Division",4,3,3,5,7,7,13,5,7,7,2,2,2,1,1
